season,RoundNumber,EventName,Status,count
1967,10,United States Grand Prix,Overheating,1
1967,10,United States Grand Prix,Suspension,1
1967,10,United States Grand Prix,Water leak,1
1967,11,Mexican Grand Prix,+1 Lap,2
1967,11,Mexican Grand Prix,+2 Laps,4
1967,11,Mexican Grand Prix,+4 Laps,2
1967,11,Mexican Grand Prix,Engine,1
1967,11,Mexican Grand Prix,Finished,2
1967,11,Mexican Grand Prix,Fuel system,1
1967,11,Mexican Grand Prix,Halfshaft,1
1967,11,Mexican Grand Prix,Oil leak,1
1967,11,Mexican Grand Prix,Oil pressure,1
1967,11,Mexican Grand Prix,Out of fuel,1
1967,11,Mexican Grand Prix,Overheating,1
1967,11,Mexican Grand Prix,Radiator,1
1967,11,Mexican Grand Prix,Suspension,1
1968,1,South African Grand Prix,+2 Laps,2
1968,1,South African Grand Prix,+3 Laps,2
1968,1,South African Grand Prix,+5 Laps,2
1968,1,South African Grand Prix,Accident,1
1968,1,South African Grand Prix,Differential,1
1968,1,South African Grand Prix,Engine,3
1968,1,South African Grand Prix,Finished,3
1968,1,South African Grand Prix,Fuel system,2
1968,1,South African Grand Prix,Not classified,1
1968,1,South African Grand Prix,Oil leak,3
1968,1,South African Grand Prix,Overheating,2
1968,1,South African Grand Prix,Water pipe,1
1968,2,Spanish Grand Prix,+1 Lap,2
1968,2,Spanish Grand Prix,+9 Laps,1
1968,2,Spanish Grand Prix,Accident,1
1968,2,Spanish Grand Prix,Finished,2
1968,2,Spanish Grand Prix,Fuel pump,2
1968,2,Spanish Grand Prix,Gearbox,1
1968,2,Spanish Grand Prix,Ignition,1
1968,2,Spanish Grand Prix,Oil leak,1
1968,2,Spanish Grand Prix,Oil pressure,1
1968,2,Spanish Grand Prix,Transmission,1
1968,2,Spanish Grand Prix,Withdrew,1
1968,3,Monaco Grand Prix,+4 Laps,2
1968,3,Monaco Grand Prix,+7 Laps,1
1968,3,Monaco Grand Prix,Accident,5
1968,3,Monaco Grand Prix,Chassis,1
1968,3,Monaco Grand Prix,Did not qualify,2
1968,3,Monaco Grand Prix,Differential,1
1968,3,Monaco Grand Prix,Engine,1
1968,3,Monaco Grand Prix,Finished,2
1968,3,Monaco Grand Prix,Gearbox,1
1968,3,Monaco Grand Prix,Halfshaft,1
1968,3,Monaco Grand Prix,Suspension,1
1968,4,Belgian Grand Prix,+2 Laps,1
1968,4,Belgian Grand Prix,+3 Laps,1
1968,4,Belgian Grand Prix,Engine,2
1968,4,Belgian Grand Prix,Finished,3
1968,4,Belgian Grand Prix,Halfshaft,2
1968,4,Belgian Grand Prix,Oil pipe,1
1968,4,Belgian Grand Prix,Oil pressure,1
1968,4,Belgian Grand Prix,Out of fuel,1
1968,4,Belgian Grand Prix,Radiator,1
1968,4,Belgian Grand Prix,Spun off,1
1968,4,Belgian Grand Prix,Suspension,1
1968,4,Belgian Grand Prix,Throttle,1
1968,4,Belgian Grand Prix,Transmission,1
1968,4,Belgian Grand Prix,Wheel,1
1968,5,Dutch Grand Prix,+1 Lap,1
1968,5,Dutch Grand Prix,+2 Laps,1
1968,5,Dutch Grand Prix,+3 Laps,1
1968,5,Dutch Grand Prix,+5 Laps,2
1968,5,Dutch Grand Prix,+8 Laps,1
1968,5,Dutch Grand Prix,Accident,3
1968,5,Dutch Grand Prix,Alternator,1
1968,5,Dutch Grand Prix,Finished,2
1968,5,Dutch Grand Prix,Gearbox,1
1968,5,Dutch Grand Prix,Ignition,2
1968,5,Dutch Grand Prix,Not classified,1
1968,5,Dutch Grand Prix,Spun off,2
1968,5,Dutch Grand Prix,Throttle,1
1968,6,French Grand Prix,+1 Lap,1
1968,6,French Grand Prix,+2 Laps,2
1968,6,French Grand Prix,+3 Laps,2
1968,6,French Grand Prix,+4 Laps,2
1968,6,French Grand Prix,+5 Laps,1
1968,6,French Grand Prix,+6 Laps,1
1968,6,French Grand Prix,Accident,2
1968,6,French Grand Prix,Finished,2
1968,6,French Grand Prix,Fuel leak,1
1968,6,French Grand Prix,Fuel pump,1
1968,6,French Grand Prix,Halfshaft,1
1968,6,French Grand Prix,Not classified,1
1968,7,British Grand Prix,+1 Lap,2
1968,7,British Grand Prix,+2 Laps,2
1968,7,British Grand Prix,+3 Laps,1
1968,7,British Grand Prix,+8 Laps,1
1968,7,British Grand Prix,Engine,5
1968,7,British Grand Prix,Finished,2
1968,7,British Grand Prix,Fuel leak,1
1968,7,British Grand Prix,Fuel pump,1
1968,7,British Grand Prix,Halfshaft,1
1968,7,British Grand Prix,Ignition,1
1968,7,British Grand Prix,Not classified,1
1968,7,British Grand Prix,Radiator,1
1968,7,British Grand Prix,Transmission,1
1968,8,German Grand Prix,+1 Lap,4
1968,8,German Grand Prix,Accident,3
1968,8,German Grand Prix,Finished,10
1968,8,German Grand Prix,Fuel leak,1
1968,8,German Grand Prix,Ignition,2
1968,9,Italian Grand Prix,+1 Lap,1
1968,9,Italian Grand Prix,+2 Laps,1
1968,9,Italian Grand Prix,+4 Laps,1
1968,9,Italian Grand Prix,Accident,3
1968,9,Italian Grand Prix,Did not qualify,2
1968,9,Italian Grand Prix,Engine,5
1968,9,Italian Grand Prix,Finished,3
1968,9,Italian Grand Prix,Fuel system,1
1968,9,Italian Grand Prix,Oil leak,1
1968,9,Italian Grand Prix,Oil pressure,1
1968,9,Italian Grand Prix,Suspension,1
1968,9,Italian Grand Prix,Transmission,1
1968,9,Italian Grand Prix,Wheel,1
1968,10,Canadian Grand Prix,+1 Lap,1
1968,10,Canadian Grand Prix,+2 Laps,1
1968,10,Canadian Grand Prix,+4 Laps,2
1968,10,Canadian Grand Prix,+7 Laps,1
1968,10,Canadian Grand Prix,Accident,2
1968,10,Canadian Grand Prix,Engine,1
1968,10,Canadian Grand Prix,Finished,1
1968,10,Canadian Grand Prix,Fuel system,1
1968,10,Canadian Grand Prix,Gearbox,3
1968,10,Canadian Grand Prix,Halfshaft,2
1968,10,Canadian Grand Prix,Not classified,1
1968,10,Canadian Grand Prix,Oil leak,1
1968,10,Canadian Grand Prix,Oil pressure,1
1968,10,Canadian Grand Prix,Radiator,1
1968,10,Canadian Grand Prix,Suspension,1
1968,10,Canadian Grand Prix,Transmission,1
1968,11,United States Grand Prix,+1 Lap,2
1968,11,United States Grand Prix,+3 Laps,1
1968,11,United States Grand Prix,+5 Laps,1
1968,11,United States Grand Prix,Accident,1
1968,11,United States Grand Prix,Clutch,1
1968,11,United States Grand Prix,Engine,5
1968,11,United States Grand Prix,Finished,2
1968,11,United States Grand Prix,Not classified,2
1968,11,United States Grand Prix,Out of fuel,1
1968,11,United States Grand Prix,Suspension,1
1968,11,United States Grand Prix,Transmission,1
1968,11,United States Grand Prix,Water pump,1
1968,11,United States Grand Prix,Withdrew,1
1968,12,Mexican Grand Prix,+1 Lap,3
1968,12,Mexican Grand Prix,+2 Laps,1
1968,12,Mexican Grand Prix,+3 Laps,1
1968,12,Mexican Grand Prix,Broken wing,1
1968,12,Mexican Grand Prix,Engine,2
1968,12,Mexican Grand Prix,Finished,4
1968,12,Mexican Grand Prix,Ignition,3
1968,12,Mexican Grand Prix,Oil pressure,1
1968,12,Mexican Grand Prix,Overheating,1
1968,12,Mexican Grand Prix,Suspension,3
1968,12,Mexican Grand Prix,Transmission,1
1969,1,South African Grand Prix,+1 Lap,1
1969,1,South African Grand Prix,+2 Laps,1
1969,1,South African Grand Prix,+3 Laps,1
1969,1,South African Grand Prix,+7 Laps,1
1969,1,South African Grand Prix,Brakes,1
1969,1,South African Grand Prix,Engine,2
1969,1,South African Grand Prix,Finished,4
1969,1,South African Grand Prix,Fuel pump,1
1969,1,South African Grand Prix,Gearbox,1
1969,1,South African Grand Prix,Handling,1
1969,1,South African Grand Prix,Ignition,2
1969,1,South African Grand Prix,Not classified,1
1969,1,South African Grand Prix,Water leak,1
1969,2,Spanish Grand Prix,+2 Laps,1
1969,2,Spanish Grand Prix,+3 Laps,2
1969,2,Spanish Grand Prix,+6 Laps,1
1969,2,Spanish Grand Prix,+7 Laps,1
1969,2,Spanish Grand Prix,Accident,2
1969,2,Spanish Grand Prix,Engine,4
1969,2,Spanish Grand Prix,Finished,1
1969,2,Spanish Grand Prix,Oil leak,1
1969,2,Spanish Grand Prix,Oil pipe,1
1969,3,Monaco Grand Prix,+1 Lap,1
1969,3,Monaco Grand Prix,+2 Laps,1
1969,3,Monaco Grand Prix,+6 Laps,1
1969,3,Monaco Grand Prix,Accident,2
1969,3,Monaco Grand Prix,Differential,1
1969,3,Monaco Grand Prix,Engine,1
1969,3,Monaco Grand Prix,Finished,4
1969,3,Monaco Grand Prix,Gearbox,1
1969,3,Monaco Grand Prix,Halfshaft,3
1969,3,Monaco Grand Prix,Suspension,1
1969,4,Dutch Grand Prix,+2 Laps,1
1969,4,Dutch Grand Prix,+3 Laps,2
1969,4,Dutch Grand Prix,+6 Laps,1
1969,4,Dutch Grand Prix,Clutch,1
1969,4,Dutch Grand Prix,Finished,6
1969,4,Dutch Grand Prix,Gearbox,1
1969,4,Dutch Grand Prix,Halfshaft,1
1969,4,Dutch Grand Prix,Ignition,1
1969,4,Dutch Grand Prix,Suspension,1
1969,5,French Grand Prix,+1 Lap,3
1969,5,French Grand Prix,+2 Laps,1
1969,5,French Grand Prix,+3 Laps,1
1969,5,French Grand Prix,+4 Laps,1
1969,5,French Grand Prix,Chassis,1
1969,5,French Grand Prix,Engine,1
1969,5,French Grand Prix,Finished,3
1969,5,French Grand Prix,Fuel pump,1
1969,5,French Grand Prix,Physical,1
1969,6,British Grand Prix,+1 Lap,4
1969,6,British Grand Prix,+2 Laps,2
1969,6,British Grand Prix,+3 Laps,1
1969,6,British Grand Prix,+6 Laps,1
1969,6,British Grand Prix,+9 Laps,1
1969,6,British Grand Prix,Engine,2
1969,6,British Grand Prix,Finished,1
1969,6,British Grand Prix,Gearbox,1
1969,6,British Grand Prix,Ignition,1
1969,6,British Grand Prix,Suspension,2
1969,6,British Grand Prix,Transmission,1
1969,7,German Grand Prix,Accident,3
1969,7,German Grand Prix,Finished,4
1969,7,German Grand Prix,Fuel leak,1
1969,7,German Grand Prix,Ignition,1
1969,7,German Grand Prix,Oil leak,1
1969,7,German Grand Prix,Suspension,2
1969,7,German Grand Prix,Transmission,1
1969,7,German Grand Prix,Withdrew,1
1969,8,Italian Grand Prix,+2 Laps,2
1969,8,Italian Grand Prix,Engine,2
1969,8,Italian Grand Prix,Finished,5
1969,8,Italian Grand Prix,Fuel leak,1
1969,8,Italian Grand Prix,Halfshaft,1
1969,8,Italian Grand Prix,Not classified,1
1969,8,Italian Grand Prix,Oil leak,1
1969,8,Italian Grand Prix,Oil pressure,1
1969,8,Italian Grand Prix,Out of fuel,1
1969,9,Canadian Grand Prix,+1 Lap,1
1969,9,Canadian Grand Prix,+3 Laps,1
1969,9,Canadian Grand Prix,+6 Laps,1
1969,9,Canadian Grand Prix,+9 Laps,1
1969,9,Canadian Grand Prix,Accident,1
1969,9,Canadian Grand Prix,Collision,1
1969,9,Canadian Grand Prix,Disqualified,1
1969,9,Canadian Grand Prix,Distributor,1
1969,9,Canadian Grand Prix,Engine,3
1969,9,Canadian Grand Prix,Finished,3
1969,9,Canadian Grand Prix,Fuel leak,1
1969,9,Canadian Grand Prix,Gearbox,1
1969,9,Canadian Grand Prix,Halfshaft,1
1969,9,Canadian Grand Prix,Not classified,1
1969,9,Canadian Grand Prix,Oil leak,1
1969,9,Canadian Grand Prix,Oil pressure,1
1969,10,United States Grand Prix,+10 Laps,1
1969,10,United States Grand Prix,+2 Laps,2
1969,10,United States Grand Prix,+7 Laps,1
1969,10,United States Grand Prix,Accident,1
1969,10,United States Grand Prix,Engine,6
1969,10,United States Grand Prix,Finished,2
1969,10,United States Grand Prix,Fuel system,1
1969,10,United States Grand Prix,Gearbox,1
1969,10,United States Grand Prix,Halfshaft,1
1969,10,United States Grand Prix,Not classified,1
1969,10,United States Grand Prix,Suspension,1
1969,11,Mexican Grand Prix,+2 Laps,3
1969,11,Mexican Grand Prix,+3 Laps,1
1969,11,Mexican Grand Prix,+4 Laps,1
1969,11,Mexican Grand Prix,Accident,1
1969,11,Mexican Grand Prix,Finished,5
1969,11,Mexican Grand Prix,Fuel leak,1
1969,11,Mexican Grand Prix,Fuel pump,1
1969,11,Mexican Grand Prix,Gearbox,2
1969,11,Mexican Grand Prix,Suspension,1
1969,11,Mexican Grand Prix,Withdrew,1
1970,1,South African Grand Prix,+1 Lap,2
1970,1,South African Grand Prix,+2 Laps,2
1970,1,South African Grand Prix,+4 Laps,1
1970,1,South African Grand Prix,+5 Laps,2
1970,1,South African Grand Prix,Accident,1
1970,1,South African Grand Prix,Engine,8
1970,1,South African Grand Prix,Finished,4
1970,1,South African Grand Prix,Gearbox,1
1970,1,South African Grand Prix,Overheating,2
1970,2,Spanish Grand Prix,+1 Lap,3
1970,2,Spanish Grand Prix,+2 Laps,1
1970,2,Spanish Grand Prix,Accident,2
1970,2,Spanish Grand Prix,Did not qualify,5
1970,2,Spanish Grand Prix,Engine,5
1970,2,Spanish Grand Prix,Finished,1
1970,2,Spanish Grand Prix,Gearbox,1
1970,2,Spanish Grand Prix,Ignition,2
1970,2,Spanish Grand Prix,Withdrew,2
1970,3,Monaco Grand Prix,+1 Lap,1
1970,3,Monaco Grand Prix,+2 Laps,2
1970,3,Monaco Grand Prix,Did not qualify,5
1970,3,Monaco Grand Prix,Differential,1
1970,3,Monaco Grand Prix,Engine,2
1970,3,Monaco Grand Prix,Finished,4
1970,3,Monaco Grand Prix,Halfshaft,1
1970,3,Monaco Grand Prix,Not classified,1
1970,3,Monaco Grand Prix,Oil pressure,1
1970,3,Monaco Grand Prix,Out of fuel,1
1970,3,Monaco Grand Prix,Suspension,2
1970,4,Belgian Grand Prix,+2 Laps,1
1970,4,Belgian Grand Prix,Clutch,1
1970,4,Belgian Grand Prix,Electrical,1
1970,4,Belgian Grand Prix,Engine,4
1970,4,Belgian Grand Prix,Finished,5
1970,4,Belgian Grand Prix,Fuel pressure,1
1970,4,Belgian Grand Prix,Gearbox,2
1970,4,Belgian Grand Prix,Not classified,1
1970,4,Belgian Grand Prix,Oil pressure,1
1970,5,Dutch Grand Prix,+1 Lap,4
1970,5,Dutch Grand Prix,+2 Laps,3
1970,5,Dutch Grand Prix,+3 Laps,1
1970,5,Dutch Grand Prix,+4 Laps,1
1970,5,Dutch Grand Prix,Accident,2
1970,5,Dutch Grand Prix,Clutch,1
1970,5,Dutch Grand Prix,Did not qualify,4
1970,5,Dutch Grand Prix,Engine,4
1970,5,Dutch Grand Prix,Finished,2
1970,5,Dutch Grand Prix,Not classified,1
1970,5,Dutch Grand Prix,Oil leak,1
1970,6,French Grand Prix,+1 Lap,2
1970,6,French Grand Prix,+2 Laps,1
1970,6,French Grand Prix,+3 Laps,1
1970,6,French Grand Prix,Accident,1
1970,6,French Grand Prix,Did not qualify,3
1970,6,French Grand Prix,Differential,1
1970,6,French Grand Prix,Engine,2
1970,6,French Grand Prix,Finished,9
1970,6,French Grand Prix,Gearbox,1
1970,6,French Grand Prix,Not classified,1
1970,6,French Grand Prix,Out of fuel,1
1970,7,British Grand Prix,+1 Lap,3
1970,7,British Grand Prix,+2 Laps,1
1970,7,British Grand Prix,+8 Laps,1
1970,7,British Grand Prix,Accident,2
1970,7,British Grand Prix,Clutch,1
1970,7,British Grand Prix,Engine,2
1970,7,British Grand Prix,Finished,4
1970,7,British Grand Prix,Fuel leak,1
1970,7,British Grand Prix,Not classified,1
1970,7,British Grand Prix,Oil pressure,3
1970,7,British Grand Prix,Suspension,2
1970,7,British Grand Prix,Transmission,1
1970,7,British Grand Prix,Wheel,1
1970,8,German Grand Prix,+1 Lap,3
1970,8,German Grand Prix,Did not qualify,4
1970,8,German Grand Prix,Engine,8
1970,8,German Grand Prix,Finished,4
1970,8,German Grand Prix,Gearbox,1
1970,8,German Grand Prix,Ignition,2
1970,8,German Grand Prix,Oil leak,1
1970,8,German Grand Prix,Suspension,1
1970,8,German Grand Prix,Throttle,1
1970,9,Austrian Grand Prix,+1 Lap,7
1970,9,Austrian Grand Prix,+2 Laps,1
1970,9,Austrian Grand Prix,+3 Laps,1
1970,9,Austrian Grand Prix,+4 Laps,2
1970,9,Austrian Grand Prix,+5 Laps,1
1970,9,Austrian Grand Prix,Accident,1
1970,9,Austrian Grand Prix,Brakes,1
1970,9,Austrian Grand Prix,Engine,5
1970,9,Austrian Grand Prix,Finished,3
1970,9,Austrian Grand Prix,Fuel pipe,1
1970,9,Austrian Grand Prix,Radiator,1
1970,10,Italian Grand Prix,+1 Lap,1
1970,10,Italian Grand Prix,+7 Laps,1
1970,10,Italian Grand Prix,Accident,1
1970,10,Italian Grand Prix,Clutch,1
1970,10,Italian Grand Prix,Did not qualify,3
1970,10,Italian Grand Prix,Electrical,1
1970,10,Italian Grand Prix,Engine,6
1970,10,Italian Grand Prix,Fatal accident,1
1970,10,Italian Grand Prix,Finished,6
1970,10,Italian Grand Prix,Fuel system,1
1970,10,Italian Grand Prix,Not classified,1
1970,10,Italian Grand Prix,Overheating,1
1970,10,Italian Grand Prix,Withdrew,3
1970,11,Canadian Grand Prix,+1 Lap,2
1970,11,Canadian Grand Prix,+2 Laps,1
1970,11,Canadian Grand Prix,+3 Laps,1
1970,11,Canadian Grand Prix,+5 Laps,2
1970,11,Canadian Grand Prix,Axle,1
1970,11,Canadian Grand Prix,Clutch,1
1970,11,Canadian Grand Prix,Engine,2
1970,11,Canadian Grand Prix,Finished,3
1970,11,Canadian Grand Prix,Handling,1
1970,11,Canadian Grand Prix,Not classified,4
1970,11,Canadian Grand Prix,Oil leak,1
1970,11,Canadian Grand Prix,Oil pressure,1
1970,12,United States Grand Prix,+1 Lap,3
1970,12,United States Grand Prix,+2 Laps,1
1970,12,United States Grand Prix,+3 Laps,3
1970,12,United States Grand Prix,+4 Laps,2
1970,12,United States Grand Prix,+7 Laps,1
1970,12,United States Grand Prix,+8 Laps,1
1970,12,United States Grand Prix,Clutch,1
1970,12,United States Grand Prix,Did not qualify,3
1970,12,United States Grand Prix,Engine,3
1970,12,United States Grand Prix,Finished,3
1970,12,United States Grand Prix,Fuel leak,1
1970,12,United States Grand Prix,Handling,1
1970,12,United States Grand Prix,Oil leak,1
1970,12,United States Grand Prix,Suspension,1
1970,12,United States Grand Prix,Water pipe,1
1970,12,United States Grand Prix,Wheel,1
1970,13,Mexican Grand Prix,+1 Lap,2
1970,13,Mexican Grand Prix,+4 Laps,1
1970,13,Mexican Grand Prix,Engine,5
1970,13,Mexican Grand Prix,Finished,6
1970,13,Mexican Grand Prix,Fuel system,1
1970,13,Mexican Grand Prix,Not classified,1
1970,13,Mexican Grand Prix,Overheating,1
1970,13,Mexican Grand Prix,Suspension,1
1971,1,South African Grand Prix,+1 Lap,4
1971,1,South African Grand Prix,+2 Laps,4
1971,1,South African Grand Prix,+4 Laps,1
1971,1,South African Grand Prix,Accident,1
1971,1,South African Grand Prix,Differential,1
1971,1,South African Grand Prix,Engine,4
1971,1,South African Grand Prix,Finished,4
1971,1,South African Grand Prix,Fuel leak,1
1971,1,South African Grand Prix,Gearbox,1
1971,1,South African Grand Prix,Overheating,2
1971,1,South African Grand Prix,Physical,1
1971,1,South African Grand Prix,Suspension,1
1971,2,Spanish Grand Prix,+1 Lap,2
1971,2,Spanish Grand Prix,+2 Laps,1
1971,2,Spanish Grand Prix,+3 Laps,1
1971,2,Spanish Grand Prix,+4 Laps,1
1971,2,Spanish Grand Prix,+8 Laps,1
1971,2,Spanish Grand Prix,Engine,3
1971,2,Spanish Grand Prix,Finished,5
1971,2,Spanish Grand Prix,Fuel pressure,1
1971,2,Spanish Grand Prix,Fuel pump,1
1971,2,Spanish Grand Prix,Gearbox,1
1971,2,Spanish Grand Prix,Ignition,1
1971,2,Spanish Grand Prix,Not classified,1
1971,2,Spanish Grand Prix,Steering,1
1971,2,Spanish Grand Prix,Suspension,1
1971,2,Spanish Grand Prix,Transmission,1
1971,3,Monaco Grand Prix,+1 Lap,3
1971,3,Monaco Grand Prix,+3 Laps,1
1971,3,Monaco Grand Prix,+4 Laps,2
1971,3,Monaco Grand Prix,Accident,4
1971,3,Monaco Grand Prix,Did not qualify,4
1971,3,Monaco Grand Prix,Differential,2
1971,3,Monaco Grand Prix,Finished,4
1971,3,Monaco Grand Prix,Oil pipe,1
1971,3,Monaco Grand Prix,Wheel bearing,1
1971,4,Dutch Grand Prix,+1 Lap,1
1971,4,Dutch Grand Prix,+2 Laps,3
1971,4,Dutch Grand Prix,+4 Laps,1
1971,4,Dutch Grand Prix,+5 Laps,4
1971,4,Dutch Grand Prix,+7 Laps,1
1971,4,Dutch Grand Prix,Accident,2
1971,4,Dutch Grand Prix,Disqualified,2
1971,4,Dutch Grand Prix,Engine,1
1971,4,Dutch Grand Prix,Finished,2
1971,4,Dutch Grand Prix,Fuel pump,1
1971,4,Dutch Grand Prix,Not classified,3
1971,4,Dutch Grand Prix,Spun off,1
1971,4,Dutch Grand Prix,Suspension,1
1971,5,French Grand Prix,+1 Lap,2
1971,5,French Grand Prix,+2 Laps,1
1971,5,French Grand Prix,+5 Laps,1
1971,5,French Grand Prix,Accident,1
1971,5,French Grand Prix,Engine,3
1971,5,French Grand Prix,Finished,8
1971,5,French Grand Prix,Fuel pump,1
1971,5,French Grand Prix,Gearbox,1
1971,5,French Grand Prix,Ignition,2
1971,5,French Grand Prix,Not classified,1
1971,5,French Grand Prix,Oil pipe,1
1971,5,French Grand Prix,Oil pressure,1
1971,6,British Grand Prix,+1 Lap,3
1971,6,British Grand Prix,+2 Laps,3
1971,6,British Grand Prix,+3 Laps,2
1971,6,British Grand Prix,Accident,2
1971,6,British Grand Prix,Engine,5
1971,6,British Grand Prix,Finished,3
1971,6,British Grand Prix,Gearbox,1
1971,6,British Grand Prix,Not classified,2
1971,6,British Grand Prix,Oil pressure,2
1971,6,British Grand Prix,Suspension,1
1971,7,German Grand Prix,+1 Lap,2
1971,7,German Grand Prix,+2 Laps,1
1971,7,German Grand Prix,Accident,3
1971,7,German Grand Prix,Did not qualify,1
1971,7,German Grand Prix,Disqualified,2
1971,7,German Grand Prix,Engine,1
1971,7,German Grand Prix,Finished,9
1971,7,German Grand Prix,Fuel leak,1
1971,7,German Grand Prix,Injection,1
1971,7,German Grand Prix,Oil leak,1
1971,7,German Grand Prix,Suspension,1
1971,8,Austrian Grand Prix,+1 Lap,2
1971,8,Austrian Grand Prix,+2 Laps,2
1971,8,Austrian Grand Prix,+3 Laps,1
1971,8,Austrian Grand Prix,Engine,5
1971,8,Austrian Grand Prix,Finished,7
1971,8,Austrian Grand Prix,Fuel leak,1
1971,8,Austrian Grand Prix,Halfshaft,1
1971,8,Austrian Grand Prix,Handling,1
1971,8,Austrian Grand Prix,Ignition,1
1971,8,Austrian Grand Prix,Not classified,1
1971,9,Italian Grand Prix,+1 Lap,1
1971,9,Italian Grand Prix,+2 Laps,1
1971,9,Italian Grand Prix,+4 Laps,1
1971,9,Italian Grand Prix,Accident,1
1971,9,Italian Grand Prix,Electrical,1
1971,9,Italian Grand Prix,Engine,7
1971,9,Italian Grand Prix,Finished,7
1971,9,Italian Grand Prix,Gearbox,1
1971,9,Italian Grand Prix,Not classified,1
1971,9,Italian Grand Prix,Suspension,3
1971,10,Canadian Grand Prix,+1 Lap,2
1971,10,Canadian Grand Prix,+2 Laps,3
1971,10,Canadian Grand Prix,+3 Laps,2
1971,10,Canadian Grand Prix,+4 Laps,3
1971,10,Canadian Grand Prix,+5 Laps,2
1971,10,Canadian Grand Prix,+7 Laps,1
1971,10,Canadian Grand Prix,Accident,4
1971,10,Canadian Grand Prix,Did not qualify,1
1971,10,Canadian Grand Prix,Finished,3
1971,10,Canadian Grand Prix,Ignition,1
1971,10,Canadian Grand Prix,Not classified,2
1971,10,Canadian Grand Prix,Oil pressure,1
1971,10,Canadian Grand Prix,Overheating,1
1971,11,United States Grand Prix,+1 Lap,4
1971,11,United States Grand Prix,+2 Laps,3
1971,11,United States Grand Prix,+3 Laps,1
1971,11,United States Grand Prix,+5 Laps,1
1971,11,United States Grand Prix,Accident,2
1971,11,United States Grand Prix,Alternator,1
1971,11,United States Grand Prix,Brakes,1
1971,11,United States Grand Prix,Clutch,1
1971,11,United States Grand Prix,Engine,3
1971,11,United States Grand Prix,Finished,6
1971,11,United States Grand Prix,Not classified,3
1971,11,United States Grand Prix,Out of fuel,1
1971,11,United States Grand Prix,Suspension,1
1971,11,United States Grand Prix,Wheel,1
1972,1,Argentine Grand Prix,+1 Lap,1
1972,1,Argentine Grand Prix,+2 Laps,5
